price,discount_rate_norm,rating_average,number_of_page,log_review_count,is_high_rating,is_heavy_book,publisher_vn_mapped_1980 Books,publisher_vn_mapped_AZ Việt Nam,publisher_vn_mapped_Alpha Books,publisher_vn_mapped_Alphabooks,publisher_vn_mapped_First News - Trí Việt,publisher_vn_mapped_NXB Trẻ,publisher_vn_mapped_Nhà Sách Hồng Ân,publisher_vn_mapped_Nhà Xuất Bản Kim Đồng,publisher_vn_mapped_Nhã Nam,publisher_vn_mapped_Other,publisher_vn_mapped_Thái Hà,cat_level_2_mapped_sach-tieng-anh,cat_level_2_mapped_sach-truyen-tieng-viet,log_sales
0.49022556390977445,0.0,4.8,0.0,7.500529485395295,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.52602664083756
0.7759398496240602,0.0,4.8,0.0,7.488852955733459,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.300729371703863
-0.509172932330827,2.1999999999999997,4.8,0.0,7.484368643286131,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.728181330636078
-0.0924812030075188,2.9999999999999996,4.8,0.0,7.475339236566737,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.306468399070404
-0.3443609022556391,1.0,4.8,0.0,7.456454555176209,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.256842205627603
0.5503759398496241,3.4,4.7,0.0,7.456454555176209,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,5.303304908059076
-0.14135338345864662,3.0999999999999996,4.8,0.0,7.453561871643373,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,5.808142489980444
-0.5097744360902255,2.6,4.8,0.0,7.444248649496705,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,9.969415732650235
2.0879699248120303,2.3,4.7,0.0,7.379008127628304,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,9.292012520620208
-0.30488721804511276,3.4999999999999996,4.8,0.0,7.351799869057777,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,9.561278894062978
-0.4857142857142857,3.4999999999999996,4.8,0.0,7.335633981927201,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,9.41759841406017
-0.26285714285714284,2.1999999999999997,4.8,0.0,7.322510433997394,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.54180006677385
-0.24360902255639097,2.0,5.0,0.0,7.317212408359839,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.20166019080868
1.0842105263157895,2.7,4.8,0.0,7.312553498102598,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,9.497997444115459
0.05413533834586466,2.5,4.8,0.0,7.30854279753919,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,9.947217315397454
-0.19398496240601504,2.5,5.0,0.0,7.293697720601438,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,6.48768401848461
0.8969924812030076,2.3,4.7,0.0,7.273786317844895,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,9.189116735524555
-0.5156390977443609,2.3,4.8,0.0,7.273092595999522,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.835646922534773
0.4280451127819549,2.3,4.8,0.0,7.265429723253953,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,9.06357899058078
-0.13533834586466165,3.0999999999999996,4.7,0.0,7.2640301428995295,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,9.681093720112464
0.11541353383458647,2.3,5.0,0.0,7.260522598089852,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.962007209588313
-0.3206015037593985,2.8000000000000003,4.8,0.0,7.256297239690681,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,4.219507705176107
0.5172932330827068,3.1999999999999997,4.8,0.0,7.239214973779806,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,6.240275845170769
-0.23157894736842105,3.4999999999999996,4.8,0.0,7.234898420314831,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,9.283311984432006
-0.45714285714285713,2.6,4.7,0.0,7.202661196523238,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,10.108915098044557
-0.47593984962406016,3.4999999999999996,5.0,0.0,7.1808311990445555,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,9.135940049399933
-0.381203007518797,5.3,4.7,0.0,7.1785454837637,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.070906088787819
-0.27669172932330827,2.5,5.0,0.0,7.156176637480615,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,9.354354132115088
-0.32458646616541353,2.3,4.8,0.0,7.138073034044347,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.15162164696975
-0.47969924812030074,2.5,4.8,0.0,7.113956109566034,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,9.413689295962213
0.6932330827067669,1.2,5.0,0.0,7.112327444710911,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.96098117384356
